timestamp,product_id,product_name,current_price,base_price,curent_quantity,max_quantity
11:56:04.441903,1,Powidła,36,60,50,00,21,50
11:56:04.441903,2,Scyzoryk,68,00,34,00,16,130
11:56:04.948553,0,Mydło,44,00,22,00,70,100
11:56:04.948553,1,Powidła,40,26,50,00,22,50
11:56:04.948553,2,Scyzoryk,68,00,34,00,17,130
11:56:05.444450,0,Mydło,44,00,22,00,71,100
11:56:05.444450,1,Powidła,44,29,50,00,23,50
11:56:05.444450,2,Scyzoryk,68,00,34,00,18,130
11:56:05.943862,0,Mydło,44,00,22,00,72,100
11:56:05.943862,1,Powidła,48,72,50,00,24,50
11:56:05.943862,2,Scyzoryk,68,00,34,00,19,130
11:56:06.453280,0,Mydło,44,00,22,00,73,100
11:56:06.453280,1,Powidła,53,59,50,00,25,50
11:56:06.453280,2,Scyzoryk,68,00,34,00,20,130
11:56:06.953220,0,Mydło,44,00,22,00,74,100
11:56:06.953220,1,Powidła,58,95,50,00,26,50
11:56:06.953220,2,Scyzoryk,68,00,34,00,21,130
11:56:07.442073,0,Mydło,44,00,22,00,75,100
11:56:07.442073,1,Powidła,64,84,50,00,27,50
11:56:07.442073,2,Scyzoryk,68,00,34,00,22,130
11:56:07.952984,0,Mydło,44,00,22,00,76,100
11:56:07.952984,1,Powidła,71,33,50,00,28,50
11:56:07.952984,2,Scyzoryk,68,00,34,00,23,130
11:56:08.453420,0,Mydło,44,00,22,00,77,100
11:56:08.453420,1,Powidła,78,46,50,00,29,50
11:56:08.453420,2,Scyzoryk,68,00,34,00,24,130
11:56:08.947864,0,Mydło,44,00,22,00,78,100
11:56:08.947864,1,Powidła,86,31,50,00,30,50
11:56:08.947864,2,Scyzoryk,68,00,34,00,25,130
11:56:09.452204,0,Mydło,44,00,22,00,79,100
11:56:09.452204,1,Powidła,94,94,50,00,31,50
11:56:09.452204,2,Scyzoryk,68,00,34,00,26,130
11:56:09.946737,0,Mydło,44,00,22,00,80,100
11:56:09.946737,1,Powidła,100,00,50,00,32,50
11:56:09.946737,2,Scyzoryk,68,00,34,00,27,130
11:56:10.442352,0,Mydło,44,00,22,00,81,100
11:56:10.442352,1,Powidła,100,00,50,00,33,50
11:56:10.442352,2,Scyzoryk,68,00,34,00,28,130
11:56:10.951883,0,Mydło,44,00,22,00,82,100
11:56:10.951883,1,Powidła,100,00,50,00,34,50
11:56:10.951883,2,Scyzoryk,68,00,34,00,29,130
11:56:11.443987,0,Mydło,44,00,22,00,83,100
11:56:11.443987,1,Powidła,100,00,50,00,35,50
11:56:11.443987,2,Scyzoryk,68,00,34,00,30,130
11:56:11.939332,0,Mydło,44,00,22,00,84,100
11:56:11.939332,1,Powidła,100,00,50,00,36,50
11:56:11.939332,2,Scyzoryk,68,00,34,00,31,130
11:56:12.446243,0,Mydło,44,00,22,00,85,100
11:56:12.446243,1,Powidła,100,00,50,00,37,50
11:56:12.446243,2,Scyzoryk,68,00,34,00,32,130
11:56:12.942426,0,Mydło,44,00,22,00,86,100
11:56:12.942426,1,Powidła,100,00,50,00,38,50
11:56:12.942426,2,Scyzoryk,68,00,34,00,33,130
11:56:13.449030,0,Mydło,44,00,22,00,87,100
11:56:13.449030,1,Powidła,100,00,50,00,39,50
11:56:13.449030,2,Scyzoryk,68,00,34,00,34,130
11:56:13.946410,0,Mydło,44,00,22,00,88,100
11:56:13.946410,1,Powidła,100,00,50,00,40,50
11:56:13.946410,2,Scyzoryk,68,00,34,00,35,130
11:56:14.440810,0,Mydło,44,00,22,00,89,100
11:56:14.440810,1,Powidła,100,00,50,00,41,50
11:56:14.440810,2,Scyzoryk,68,00,34,00,36,130
11:56:14.947298,0,Mydło,44,00,22,00,90,100
11:56:14.947298,1,Powidła,100,00,50,00,42,50
11:56:14.947298,2,Scyzoryk,68,00,34,00,37,130
11:56:15.441422,0,Mydło,44,00,22,00,91,100
11:56:15.441422,1,Powidła,100,00,50,00,43,50
11:56:15.441422,2,Scyzoryk,68,00,34,00,38,130
11:56:15.951247,0,Mydło,44,00,22,00,92,100
11:56:15.951247,1,Powidła,100,00,50,00,44,50
11:56:15.951247,2,Scyzoryk,68,00,34,00,39,130
11:56:16.441213,0,Mydło,44,00,22,00,93,100
11:56:16.441213,1,Powidła,100,00,50,00,45,50
11:56:16.441213,2,Scyzoryk,68,00,34,00,40,130
11:56:16.951374,0,Mydło,44,00,22,00,94,100
11:56:16.951374,1,Powidła,100,00,50,00,46,50
11:56:16.951374,2,Scyzoryk,68,00,34,00,41,130
11:56:17.443262,0,Mydło,44,00,22,00,95,100
11:56:17.443262,1,Powidła,100,00,50,00,47,50
11:56:17.443262,2,Scyzoryk,68,00,34,00,42,130
11:56:17.953237,0,Mydło,44,00,22,00,96,100
11:56:17.953237,1,Powidła,100,00,50,00,48,50
11:56:17.953237,2,Scyzoryk,68,00,34,00,43,130
11:56:18.447135,0,Mydło,44,00,22,00,97,100
11:56:18.447135,1,Powidła,100,00,50,00,49,50
11:56:18.447135,2,Scyzoryk,68,00,34,00,44,130
11:56:18.951721,0,Mydło,44,00,22,00,98,100
11:56:18.951721,1,Powidła,90,00,50,00,50,50
11:56:18.951721,2,Scyzoryk,68,00,34,00,45,130
11:56:19.447356,0,Mydło,44,00,22,00,99,100
11:56:19.447356,1,Powidła,81,00,50,00,50,50
11:56:19.447356,2,Scyzoryk,68,00,34,00,46,130
11:56:19.945352,0,Mydło,39,60,22,00,100,100
11:56:19.945352,1,Powidła,72,90,50,00,50,50
11:56:19.945352,2,Scyzoryk,68,00,34,00,47,130
11:56:20.441288,0,Mydło,35,64,22,00,100,100
11:56:20.441288,1,Powidła,65,61,50,00,50,50
11:56:20.441288,2,Scyzoryk,68,00,34,00,48,130
11:56:20.951517,0,Mydło,32,08,22,00,100,100
11:56:20.951517,1,Powidła,59,05,50,00,50,50
11:56:20.951517,2,Scyzoryk,68,00,34,00,49,130
11:56:21.441704,0,Mydło,28,87,22,00,100,100
11:56:21.441704,1,Powidła,53,14,50,00,50,50
11:56:21.441704,2,Scyzoryk,68,00,34,00,50,130
11:56:21.951167,0,Mydło,25,98,22,00,100,100
11:56:21.951167,1,Powidła,47,83,50,00,50,50
11:56:21.951167,2,Scyzoryk,68,00,34,00,51,130
11:56:22.443111,0,Mydło,23,38,22,00,100,100
11:56:22.443111,1,Powidła,43,05,50,00,50,50
11:56:22.443111,2,Scyzoryk,68,00,34,00,52,130
11:56:22.943035,0,Mydło,21,05,22,00,100,100
11:56:22.943035,1,Powidła,38,74,50,00,50,50
11:56:22.943035,2,Scyzoryk,68,00,34,00,53,130
11:56:23.453086,0,Mydło,18,94,22,00,100,100
11:56:23.453086,1,Powidła,34,87,50,00,50,50
11:56:23.453086,2,Scyzoryk,68,00,34,00,54,130
11:56:23.946288,0,Mydło,17,05,22,00,100,100
11:56:23.946288,1,Powidła,31,38,50,00,50,50
11:56:23.946288,2,Scyzoryk,68,00,34,00,55,130
11:56:24.453853,0,Mydło,18,75,22,00,93,100
11:56:24.453853,1,Powidła,28,24,50,00,50,50
11:56:24.453853,2,Scyzoryk,68,00,34,00,56,130
11:56:24.951356,0,Mydło,20,63,22,00,94,100
11:56:24.951356,1,Powidła,25,42,50,00,50,50
11:56:24.951356,2,Scyzoryk,68,00,34,00,30,130
11:56:25.449915,0,Mydło,22,69,22,00,95,100
11:56:25.449915,1,Powidła,25,00,50,00,50,50
11:56:25.449915,2,Scyzoryk,68,00,34,00,31,130
11:56:25.948556,0,Mydło,24,96,22,00,96,100
11:56:25.948556,1,Powidła,25,00,50,00,50,50
11:56:25.948556,2,Scyzoryk,68,00,34,00,32,130
11:56:26.445921,0,Mydło,27,45,22,00,35,100
11:56:26.445921,1,Powidła,25,00,50,00,50,50
11:56:26.445921,2,Scyzoryk,68,00,34,00,33,130
11:56:26.941141,0,Mydło,30,20,22,00,36,100
11:56:26.941141,1,Powidła,25,00,50,00,50,50
11:56:26.941141,2,Scyzoryk,68,00,34,00,34,130
11:56:27.454091,0,Mydło,33,22,22,00,37,100
11:56:27.454091,1,Powidła,25,00,50,00,50,50
11:56:27.454091,2,Scyzoryk,68,00,34,00,35,130
11:56:27.952232,0,Mydło,36,54,22,00,38,100
11:56:27.952232,1,Powidła,25,00,50,00,50,50
11:56:27.952232,2,Scyzoryk,68,00,34,00,36,130
11:56:28.450071,0,Mydło,40,19,22,00,39,100
11:56:28.450071,1,Powidła,25,00,50,00,50,50
11:56:28.450071,2,Scyzoryk,68,00,34,00,37,130
11:56:28.947325,0,Mydło,44,00,22,00,40,100
11:56:28.947325,1,Powidła,25,00,50,00,50,50
11:56:28.947325,2,Scyzoryk,68,00,34,00,38,130
11:56:29.440013,0,Mydło,44,00,22,00,41,100
11:56:29.440013,1,Powidła,25,00,50,00,50,50
11:56:29.440013,2,Scyzoryk,68,00,34,00,39,130
11:56:29.950403,0,Mydło,44,00,22,00,42,100
11:56:29.950403,1,Powidła,25,00,50,00,50,50
11:56:29.950403,2,Scyzoryk,68,00,34,00,40,130
